Module,SourceDatabaseName,Name,FacilityType,BillingType,InspectionDate,Type,FollowupInspectionRequired,NextInspection,NumCritical,NumNonCritical,NumRepeat,TotHazardRating
Food,St. Louis EHS Live,Red Guitar,BAKERY,Initial Permit Application,20140926,Opening,Yes,15-Jan-15,0,0,0,100
Food,St. Louis EHS Live,China Wok Express,RESTAURANT,High Complexity,20140926,Routine,No,,1,4,4,93
Food,St. Louis EHS Live,Bruno's American Grill,RESTAURANT,Medium Complexity,20140926,Routine,No,,0,3,2,97
Food,St. Louis EHS Live,Flannery's Pub,RESTAURANT,Medium Complexity,20140926,Routine,No,,1,4,1,95
Food,St. Louis EHS Live,Rally's #8150,CARRYOUT,Medium Complexity,20140926,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Randall Gallery,RESTAURANT,Medium Complexity,20140926,Routine,Yes,15-Oct-14,0,1,0,99
Food,St. Louis EHS Live,Tango Argentina Food,Temporary,Temporary Food Permit,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Lindo Michoacan,Temporary,Temporary Food Permit,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Uchucuta Peruvian Cuisine,Temp Stands,Temp Stands,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Hispanic Festival,Temp Stands,Temporary Food Permit,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Mo Kettle Corn Llc,Temporary,Temporary Food Permit,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Diana's Bakery,Temp Stands,Temp Stands,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Belizean Food Booth,Temp Stands,Temporary Food Permit,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Oz Highland Farm Llc,Temporary,Temporary Food Permit,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Queen's Cuisine Llc,Temporary,Temporary Food Permit,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,The Scottish Arms,Restaurant And Bar,Temporary Food Permit,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Fitz Bottling Company,Temporary,Temporary Food Permit,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Highland Glenn Foods,Temporary,Temporary Food Permit,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Tacos Hermanos Perez,Temp Stands,Temp Stands,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Calle Flores Llc,Temporary,Temporary Food Permit,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Smokehouse Market - Annie Gunn's,Temp Stands,Temp Stands,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Cleveland - Heath,Temp Stands,Temporary Food Permit,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Farmhaus Llc,Restaurant And Bar,Temporary Food Permit,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Basso,Temp Stands,Temp Stands,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Cravings Gourmet Desserts Inc,Temp Stands,Temp Stands,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,The Libertine,Temp Stands,Temp Stands,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Clifton Heights Ass,Temp Stands,Temp Stands,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Mathews Kitchen,Restaurant And Bar,Temporary Food Permit,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sidney Street Cafe Llc,Restaurant And Bar,Temporary Food Permit,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Andre's Ribs,Temp Stands,Temporary Food Permit,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Onesto Pizza,Temporary,Temporary Food Permit,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,The Mack Neighborhood Bar and Grill,Temp Stands,Temp Stands,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Olive Garden,Temp Stands,Temporary Food Permit,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,GFG,Temp Stands,Temp Stands,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Russell's on Macklind,Temp Stands,Temporary Food Permit,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,UFCW Local #88,Temp Stands,Temp Stands,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Saint Louis University Student Involvement,Temp Stands,Temp Stands,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Dr. Dan The Pancake Man,Temp Stands,Temp Stands,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sumner Class of 65 Reunion,Temp Stands,Temp Stands,20140927,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Tacos Hermanos Perez,Temp Stands,Temp Stands,20140928,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Calle Flores Llc,Temporary,Temporary Food Permit,20140928,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Uchucuta Peruvian Cuisine,Temp Stands,Temp Stands,20140928,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Diana's Bakery,Temp Stands,Temp Stands,20140928,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Tango Argentina Food,Temporary,Temporary Food Permit,20140928,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Lindo Michoacan,Temporary,Temporary Food Permit,20140928,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Hispanic Festival,Temp Stands,Temporary Food Permit,20140928,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Mo Kettle Corn Llc,Temporary,Temporary Food Permit,20140928,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Belizean Food Booth,Temp Stands,Temporary Food Permit,20140928,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,True Grace Baptist Church,Temporary,Temporary Food Permit,20140928,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Uchucuta Peruvian Cuisine,Temp Stands,Temp Stands,20140929,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Bogart's Smokehouse,Temp Stands,Temp Stands,20140929,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Legrand's Inc,Restaurant And Bar,Temporary Food Permit,20140929,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Quincy Street Bistro,Temp Stands,Temporary Food Permit,20140929,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Maggie's Lunchbox Inc,Temp Stands,Temp Stands,20140929,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,St Louis Hills Neighborhood Association,Temporary,Temporary Food Permit,20140929,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sigma Aldrich - LACLEDE,RESTAURANT,Medium Complexity,20140929,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,Holiday Inn Express,RESTAURANT,Medium Complexity,20140929,Routine,Yes,3-Oct-14,0,0,0,100
Food,St. Louis EHS Live,Natural Bridge Supermarket,GROCERY - Limited Prep,Grocery Store,20140929,Routine,Yes,2-Oct-14,1,2,0,95
Food,St. Louis EHS Live,West Florissant Chop Suey,CARRYOUT,Medium Complexity,20140929,Routine,Yes,2-Oct-14,1,1,0,96
Food,St. Louis EHS Live,Fairgrounds Market,CARRYOUT,Low Complexity,20140929,Routine,Yes,2-Oct-14,3,2,0,91
Food,St. Louis EHS Live,Mpc #67,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140929,Re-inspection,No,,0,1,0,99
Food,St. Louis EHS Live,The Famous Bar,TAVERN,Low Complexity,20140929,Routine,No,,0,2,1,98
Food,St. Louis EHS Live,Highlands Golf & Tennis Ctr,RESTAURANT,Medium Complexity,20140929,Routine,No,,0,4,1,96
Food,St. Louis EHS Live,The Pita Pit,RESTAURANT,Medium Complexity,20140929,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Mama Campisi's Restaurante,RESTAURANT,Medium Complexity,20140929,Routine,No,,0,2,1,98
Food,St. Louis EHS Live,Gringo,RESTAURANT,Medium Complexity,20140929,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Scottrade Center - Stand #125(Grey Goose),CARRYOUT,Initial Permit Application,20140929,Opening,Yes,23-Oct-14,0,0,0,100
Food,St. Louis EHS Live,Scottrade Center - Sub Zero Club,CARRYOUT,Initial Permit Application,20140929,Opening,Yes,23-Oct-14,0,0,0,100
Food,St. Louis EHS Live,Scottrade Center - Stand #306,CARRYOUT,Initial Permit Application,20140929,Opening,Yes,23-Oct-14,0,0,0,100
Food,St. Louis EHS Live,Scottrade Center - Stand #112,CARRYOUT,Initial Permit Application,20140929,Opening,Yes,23-Oct-14,0,0,0,100
Food,St. Louis EHS Live,Fresno's Diner Inc.,RESTAURANT,Initial Permit Application,20140929,Opening,No,,0,0,0,100
Food,St. Louis EHS Live,"
Mcdonald's",RESTAURANT,Medium Complexity,20140929,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Van Goghz,RESTAURANT,Medium Complexity,20140929,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Quick Mart,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140929,Routine,No,,1,2,0,95
Food,St. Louis EHS Live,Quick Mart,CARRYOUT,Medium Complexity,20140929,Routine,No,,1,3,0,95
Food,St. Louis EHS Live,Southwest Food Svcs @ Clyde Miller Career Academy,SCHOOL - PREP,Medium Complexity,20140929,Routine,Yes,3-Oct-14,3,1,0,94
Food,St. Louis EHS Live,Wasabi Sushi Bar,RESTAURANT,High Complexity,20140929,Routine,Yes,3-Oct-14,2,4,0,91
Food,St. Louis EHS Live,Queen's Cuisine,CATERER,Medium Complexity,20140930,Routine,Yes,8-Oct-14,1,0,0,97
Food,St. Louis EHS Live,Queens Cuisine Mobile,TRUCK OR CART - PKG,Low Complexity,20140930,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,R C Market,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140930,Routine,No,,2,2,1,92
Food,St. Louis EHS Live,R C Market,CARRYOUT,Medium Complexity,20140930,Routine,Yes,8-Oct-14,3,4,2,93
Food,St. Louis EHS Live,Gateway Homeless Services,INSTITUTION,Medium Complexity,20140930,Re-inspection,No,,0,1,1,99
Food,St. Louis EHS Live,Aya Sofia Restaurant,RESTAURANT,Medium Complexity,20140930,Routine,Yes,3-Oct-14,1,3,2,94
Food,St. Louis EHS Live,St Louis Altenheim,NURSING HOME,High Complexity,20140930,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,St Gabriel The Archangel Cath,SCHOOL - PREP,Medium Complexity,20140930,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Imo's Pizza,RESTAURANT,Initial Permit Application,20140930,Re-inspection,No,,0,1,1,99
Food,St. Louis EHS Live,Molly's,TAVERN,Low Complexity,20140930,Routine,No,,1,1,0,96
Food,St. Louis EHS Live,Cafe 1222 by IL @ Federal Center,RESTAURANT,High Complexity,20140930,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,New Northside Child Development,DAYCARE CENTER,Medium Complexity,20140930,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,New Northside Conference Center,CHURCHES,High Complexity,20140930,Routine,Yes,2-Oct-14,1,0,0,97
Food,St. Louis EHS Live,Reds Bar-B-Que Fish And Chicken,CARRYOUT,Medium Complexity,20140930,Routine,Yes,30-Oct-14,7,5,0,85
Food,St. Louis EHS Live,Tom Jon's,COMMISSARY,Medium Complexity,20140930,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Sodexo @ Cardinal Glennon Children's Hospital,RESTAURANT,High Complexity,20140930,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Southwest Baptist Church Child Care Dev Ctr,DAYCARE CENTER,Medium Complexity,20140930,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Starlight Roof @ Chase Park Plaza,RESTAURANT,Medium Complexity,20140930,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Culinary Creations Catering,CART - PREP,Medium Complexity,20140930,Routine,Yes,2-Oct-14,1,0,0,97
Food,St. Louis EHS Live,Eau Bistro @Chase Park Plaza,RESTAURANT,Medium Complexity,20140930,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,Pierre's Sundeckers,RESTAURANT,High Complexity,20140930,Routine,No,,1,3,2,94
Food,St. Louis EHS Live,Street Life Mobile Food Svcs,TRUCK - PREP,Medium Complexity,20140930,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Bj Hospital North Kitchen - Northern Lights Cafe @,HOSPITALS,High Complexity,20140930,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Aya Sofya Llc,Restaurant And Bar,Temporary Food Permit,20140930,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Aldi Inc #48,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20141001,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,"Dynasty Discount & More
",GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20141001,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Dynasty Discount & More,CARRYOUT,Low Complexity,20141001,Routine,Yes,6-Oct-14,1,3,0,94
Food,St. Louis EHS Live,Majic Moments Learning Center,DAYCARE CENTER,Medium Complexity,20141001,Routine,No,,1,0,0,97
Food,St. Louis EHS Live,Dove Tots & Dots Preschool,DAYCARE CENTER,Medium Complexity,20141001,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Developmental Child Care Ctr,DAYCARE CENTER,Medium Complexity,20141001,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,MaryAnn's Tea Room,RESTAURANT,Low Complexity,20141001,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Room Service Kitchen@Renaissance St Louis Grand,COMMISSARY,Low Complexity,20141001,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Fox Sports Live,RESTAURANT,High Complexity,20141001,Routine,No,,4,2,2,93
Food,St. Louis EHS Live,Budweiser Brew House,RESTAURANT,High Complexity,20141001,Routine,No,,2,3,3,92
Food,St. Louis EHS Live,AB Roof Deck,RESTAURANT,High Complexity,20141001,Routine,No,,4,2,2,93
Food,St. Louis EHS Live,Banquet Kitchen@Renaissance St Louis Grand & Suite,RESTAURANT,High Complexity,20141001,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Cardinals Nations 3rd floor,RESTAURANT,High Complexity,20141001,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,The Mahogany Grille,RESTAURANT,High Complexity,20141001,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Cardinals Nations 2nd floor,RESTAURANT,High Complexity,20141001,Routine,No,,2,0,0,98
Food,St. Louis EHS Live,Cardinals Nations 1st floor,RESTAURANT,High Complexity,20141001,Routine,No,,1,1,0,97
Food,St. Louis EHS Live,Main Kitchen@Renaissance St Louis Grand & Suites H,COMMISSARY,High Complexity,20141001,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,Employee Cafeteria@Renaissance St Louis Grand & Su,COMMISSARY,Medium Complexity,20141001,Routine,No,,1,2,0,95
Food,St. Louis EHS Live,America's Tavern,TAVERN,Initial Permit Application,20141001,Opening,Yes,4-Nov-14,2,1,0,95
Food,St. Louis EHS Live,Southwest Food Svc @ Hodgen,SCHOOL - PREP,Medium Complexity,20141001,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Neighborhood Houses @ Froebel,DAYCARE CENTER,Low Complexity,20141001,Routine,Yes,20-Oct-14,1,0,0,99
Food,St. Louis EHS Live,Mary Margaret Day Care & Learning Ctr,DAYCARE CENTER,Medium Complexity,20141001,Re-inspection,No,,1,0,1,97
Food,St. Louis EHS Live,Magical Moments Child Learning Ctr,DAY CARE,Medium Complexity,20141001,Re-inspection,No,,1,0,1,97
Food,St. Louis EHS Live,Code,TAVERN,Low Complexity,20141001,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,7-Eleven,GROCERY - Limited Prep,Grocery Store,20141001,Routine,Yes,15-Oct-14,3,5,1,89
Food,St. Louis EHS Live,Continental Grocery,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20141001,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Jazz At The Bistro,RESTAURANT,Initial Permit Application,20141002,Opening,Yes,3-Nov-14,0,5,0,95
Food,St. Louis EHS Live,Schnucks Seafood,CARRYOUT,Medium Complexity,20141002,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Schnucks Salad Bar,CARRYOUT,Medium Complexity,20141002,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,Schnucks Deli,CARRYOUT,Medium Complexity,20141002,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,West Florissant Chop Suey,CARRYOUT,Medium Complexity,20141002,Re-inspection,No,,0,1,0,99
Food,St. Louis EHS Live,Natural Bridge Supermarket,GROCERY - Limited Prep,Grocery Store,20141002,Re-inspection,No,,0,1,0,99
Food,St. Louis EHS Live,Imo's Pizza,CARRYOUT,Medium Complexity,20141002,Re-inspection,No,,0,2,0,98
Food,St. Louis EHS Live,Kenyes Market,CARRYOUT,Medium Complexity,20141002,Re-inspection,No,,0,3,0,97
Food,St. Louis EHS Live,Fairgrounds Market,CARRYOUT,Low Complexity,20141002,Re-inspection,No,,0,1,0,99
Food,St. Louis EHS Live,Drunken Fish,RESTAURANT,High Complexity,20141002,Routine,Yes,7-Oct-14,3,1,1,94
Food,St. Louis EHS Live,Westin Hotel Employee Cafeteria,RESTAURANT,High Complexity,20141002,Routine,No,,1,0,0,97
Food,St. Louis EHS Live,Westin Hotel Clark Street Grill,RESTAURANT,High Complexity,20141002,Routine,Yes,7-Oct-14,2,0,1,95
Food,St. Louis EHS Live,Westin Hotel Banquet Kitchen,RESTAURANT,High Complexity,20141002,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Restaurant Kitchen Four Seasons Hotel,RESTAURANT,High Complexity,20141002,Re-inspection,No,,0,1,1,99
Food,St. Louis EHS Live,Baby Steps Academy II,DAYCARE CENTER,Medium Complexity,20141002,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Mike Talayna's Juke Box,RESTAURANT,Low Complexity,20141002,Routine,No,,0,1,1,99
Food,St. Louis EHS Live,Subway Sandwiches & Salads,RESTAURANT,Medium Complexity,20141002,Routine,No,,0,2,1,98
Food,St. Louis EHS Live,Adam's Smokehouse,RESTAURANT,Medium Complexity,20141002,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Elaia,RESTAURANT,Medium Complexity,20141002,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Christ In The City/ Crave Coffee House,RESTAURANT,Medium Complexity,20141002,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,A Fresh Gathering,RESTAURANT,Medium Complexity,20141002,Routine,Yes,7-Oct-14,1,0,0,97
Food,St. Louis EHS Live,Culinary Creations Catering,CART - PREP,Medium Complexity,20141002,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,River Roads Lutheran School,SCHOOL - PREP,Medium Complexity,20141002,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Healthy Soul Catering,CATERER,Medium Complexity,20141002,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Bonos Pizzeria,RESTAURANT,Medium Complexity,20141002,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Mcdonald's Restaurant,RESTAURANT,Medium Complexity,20141002,Complaint,No,,0,0,0,100
Food,St. Louis EHS Live,Saddler Residential Care Facilty,INSTITUTION,Medium Complexity,20141003,Re-inspection,No,,0,1,0,99
Food,St. Louis EHS Live,Mr. Tamales,CART - PREP,Medium Complexity,20141003,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,New Northside Conference Center,CHURCHES,High Complexity,20141003,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Jack Patrick's Bar & Grill,RESTAURANT,Medium Complexity,20141003,Routine,No,,1,2,1,96
Food,St. Louis EHS Live,City Bistro,RESTAURANT,Medium Complexity,20141003,Re-inspection,No,,0,1,1,99
Food,St. Louis EHS Live,Brazie's,RESTAURANT,Low Complexity,20141003,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Ho Wah,RESTAURANT,High Complexity,20141003,Re-inspection,No,,2,4,4,91
Food,St. Louis EHS Live,City Diner,RESTAURANT,Medium Complexity,20141003,Re-inspection,No,,0,4,3,96
Food,St. Louis EHS Live,Tim's Chrome Lounge & Restaurant,TAVERN,Low Complexity,20141003,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Save A Lot #404,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20141003,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Troy's Jazz Gallery LLC,TAVERN,Low Complexity,20141003,Routine,Yes,3-Nov-14,1,0,0,97
Food,St. Louis EHS Live,Lucha,RESTAURANT,Initial Permit Application,20141003,Opening,No,,0,2,0,98
Food,St. Louis EHS Live,Josephine Bar & Grill,RESTAURANT,Low Complexity,20141003,Complaint,No,,2,3,1,95
Food,St. Louis EHS Live,Chef's Request Marinade and Seasoning,Temp Stands,Temp Stands,20141003,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,The Berry Nutty Farm,Temp Stands,Temp Stands,20141003,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Smith & Donovan Confections,Temp Stands,Temp Stands,20141003,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Park Avenue Coffee Llc,BAKERY,Temporary Food Permit,20141003,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,The Gringo Goose,Temp Stands,Temp Stands,20141003,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Williams Bros Meat Market,Temporary,Temporary Food Permit,20141003,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Dominos Pizza #1522,CARRYOUT,Medium Complexity,20141003,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Rise Coffee,RESTAURANT,Low Complexity,20141003,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,34 Club,TAVERN,Low Complexity,20141003,Routine,No,,1,1,0,96
Food,St. Louis EHS Live,Mpc #44,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20141003,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,St Louis Altenheim,NURSING HOME,High Complexity,20141003,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Drury Inn Union Station,RESTAURANT,Medium Complexity,20141003,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Lombardo's Trattoria,RESTAURANT,Medium Complexity,20141003,Routine,No,,0,4,1,96
Food,St. Louis EHS Live,Lamb's Bride Child Care Center,DAYCARE CENTER,Medium Complexity,20141003,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Domino's Pizza,RESTAURANT,Medium Complexity,20141003,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Mardi Gras Inc,Temp Stands,Temp Stands,20141003,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Kenrick's Catering,Temporary,Temporary Food Permit,20141003,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Aya Sofia Restaurant,RESTAURANT,Medium Complexity,20141003,Re-inspection,No,,0,2,0,98
Food,St. Louis EHS Live,Chimichanga Mexican Restaurant,RESTAURANT,Medium Complexity,20141003,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Steak N Shake,RESTAURANT,Medium Complexity,20141003,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Cool Cow Cheese @ M&T Farms LLC,Temp Stands,Temp Stands,20141003,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,El Chico Bakery,Temp Stands,Temporary Food Permit,20141003,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,G & W Meat & Bavarian Style Sausage,Temporary,Temporary Food Permit,20141003,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Bavarian Smoke Haus,Temporary,Temporary Food Permit,20141003,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Deadly Dick's Peppers,Temp Stands,Temp Stands,20141003,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Leaf Dressings,Temp Stands,Temp Stands,20141003,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Missouri Northern Pecan Growers Llc,Temporary,Temporary Food Permit,20141003,Routine,No,,0,0,0,100
